:ID|name:STRING|GO:STRING[]
AT5G67580|TRB2|GO:0000786,GO:0005634,GO:0005634,GO:0006334,GO:0003700,GO:0003691,GO:0042803,GO:0043047,GO:0005515,GO:0042803,GO:0005515,GO:0000785,GO:0005634,GO:0005730,GO:0005634,GO:0042162,GO:0000976,GO:0006996,GO:0043170
AT4G32590|AT4G32590|GO:0005739,GO:0009055,GO:0009507,GO:0022900,GO:0051537,GO:0140647
AT5G47520|RABA5a|GO:0003924,GO:0003924,GO:0005886,GO:0006886,GO:0012505,GO:0005886,GO:0000325,GO:0009536
AT2G36990|SIGF|GO:0006352,GO:0009507,GO:0006352,GO:0009507,GO:0009536,GO:0016987,GO:0071483,GO:0045893,GO:0071482,GO:0009536,GO:0016987,GO:0090351,GO:0005515,GO:0016987,GO:0005515,GO:0005515
AT5G42220|AT5G42220|GO:0005634,GO:0005634,GO:0030433,GO:0031593,GO:0051787,GO:0071818,GO:0006355,GO:0006952,GO:0009266,GO:0018205,GO:0033036,GO:0046907,GO:0048507,GO:0048573,GO:0048589,GO:0051254,GO:0051641,GO:0098542,GO:2000026
AT5G14700|AT5G14700|GO:0005575,GO:0016616,GO:0006979,GO:0009072,GO:0009416,GO:0009611,GO:0009751,GO:0009812,GO:0009867,GO:0009889,GO:0010035,GO:0031326,GO:0031347,GO:0042742,GO:0050832,GO:1901617
AT2G04800|AT2G04800|GO:0003674,GO:0005575,GO:0008150
AT4G03280|PETC|GO:0005886,GO:0009496,GO:0009507,GO:0009507,GO:0016491,GO:0045158,GO:0010196,GO:0009512,GO:0009535,GO:0009767,GO:0009767,GO:0046028,GO:0005515,GO:0009941,GO:0009941,GO:0009535,GO:0009535,GO:0009579,GO:0009579,GO:0005886,GO:0005886,GO:0009535,GO:0009507,GO:0009507,GO:0009579,GO:0009534,GO:0005515,GO:0016020,GO:0005829,GO:0005743,GO:0003729
AT5G21160|LARP1a|GO:0000339,GO:0003723,GO:0005737,GO:0005737,GO:0005737,GO:0048255,GO:0000932,GO:0000932,GO:0003729,GO:0005515,GO:0005515,GO:0005829,GO:0005829,GO:0005844,GO:0006402,GO:0010286,GO:0010494,GO:0061014,GO:0070370,GO:1905538,GO:0003729,GO:0009536,GO:0010494,GO:0003729,GO:0009749,GO:0042254,GO:0045182,GO:0048027,GO:1903432
AT1G21200|AT1G21200|GO:0005634,GO:0005634,GO:0003700,GO:0006355,GO:0005515
AT4G26310|AT4G26310|GO:0003746,GO:0005737,GO:0005737,GO:0009507,GO:0009507,GO:0036211
AT2G25650|GPL1|GO:0005634,GO:0005634,GO:0006355,GO:0005515,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT3G54880|AT3G54880|GO:0003674,GO:0005634,GO:0006520,GO:0009416,GO:0009642,GO:0040008,GO:0048638,GO:0050793,GO:0051239,GO:0098542,GO:0098771,GO:2000241
AT1G21460|SWEET1|GO:0005576,GO:0008643,GO:0009507,GO:0051119,GO:0051119,GO:0005886,GO:0051119,GO:0005783,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005789,GO:0005886,GO:0051260
AT5G15600|SP1L4|GO:0003674,GO:0010005,GO:0043622,GO:0043622,GO:0009639,GO:0009826,GO:0010015,GO:0019438,GO:0019684,GO:0022603,GO:0044255,GO:0044281,GO:0044283,GO:0044550,GO:0048638,GO:0051239,GO:0071483,GO:0071695,GO:0090558,GO:1901362,GO:2000241
AT4G02820|RTP7|GO:0003674,GO:0005739,GO:0005739,GO:0005739,GO:0000963,GO:0005739,GO:0008380,GO:1903427
AT5G25440|SZE1|GO:0004672,GO:0005524,GO:0005634,GO:0005634,GO:0005634,GO:0005737,GO:0009506,GO:0002757,GO:0004672,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005886,GO:0046777,GO:1900426
AT3G15660|GRX4|GO:0005739,GO:0005739,GO:0005759,GO:0005739,GO:0046872,GO:0046872,GO:0005739,GO:0005515,GO:0005739,GO:0005829,GO:0005739,GO:0015036,GO:0051537,GO:0005829,GO:0005515,GO:0009249
AT5G58650|PSY1|GO:0003674,GO:0005576,GO:0042127,GO:0009658
AT2G33450|PRPL28|GO:0003735,GO:0003735,GO:0006412,GO:0009507,GO:0009507,GO:0009570,GO:0009941,GO:0005783,GO:0003729,GO:0009059,GO:0009314,GO:0016070,GO:0018130,GO:0019438,GO:0033365,GO:0044255,GO:0044271,GO:0044283,GO:1901362
AT4G01090|AT4G01090|GO:0005634,GO:1900150,GO:0005515,GO:0006355,GO:0006970,GO:0006979,GO:0007165,GO:0009266,GO:0009415,GO:0009611,GO:0009651,GO:0009826,GO:0010243,GO:0031347,GO:0033993,GO:0042742,GO:0048589,GO:0050832,GO:0071446
AT3G54170|FIP37|GO:0000381,GO:0000381,GO:0005634,GO:0005634,GO:0080009,GO:0005515,GO:0009506,GO:0005515,GO:0001510,GO:0005634,GO:0010073,GO:0005515,GO:0005515,GO:0043621,GO:0080009,GO:0005515,GO:0009637,GO:0005515,GO:0005515
AT2G45770|CPFTSY|GO:0003924,GO:0005047,GO:0006605,GO:0006614,GO:0009507,GO:0016020,GO:0016887,GO:0009534,GO:0005515,GO:0009507,GO:0009772,GO:0045038,GO:0009507,GO:0010027,GO:0009507,GO:0005829
AT4G24540|AGL24|GO:0000977,GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0045944,GO:0003700,GO:0005515,GO:0010220,GO:0048510,GO:0003700,GO:0005634,GO:0005737,GO:0010077,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042803,GO:0046982,GO:0048438,GO:0009739,GO:0043565,GO:0045893,GO:0005515,GO:0005634,GO:0010076,GO:0010582,GO:0005515,GO:0010077,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT5G49010|SLD5|GO:0000727,GO:0000811,GO:0005634,GO:0005634,GO:0006261,GO:0000811,GO:0006270,GO:0005515,GO:0005515
AT1G53510|MPK18|GO:0004707,GO:0005634,GO:0005634,GO:0005737,GO:0035556,GO:0004707,GO:0007165,GO:0005515,GO:0005737,GO:0043622,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT1G56250|PP2-B14|GO:0009507,GO:0030246,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0006970,GO:0009611,GO:0009737,GO:0009743,GO:0009751,GO:0010035,GO:0010120,GO:0031347,GO:0042742,GO:0048827,GO:0050832,GO:0071310,GO:1901701
AT2G38270|CXIP2|GO:0005759,GO:0009507,GO:0006812,GO:0009507,GO:0009570,GO:0009570,GO:0005515,GO:0009507,GO:0005515,GO:0005515
AT1G25550|HHO3|GO:0003677,GO:0003700,GO:0005634,GO:0005739,GO:0006355,GO:0003677,GO:0003700,GO:0006355,GO:0003700,GO:0071456,GO:0016036,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT5G43400|AT5G43400|GO:0003674,GO:0009507,GO:0006970,GO:0008610,GO:0009059,GO:0009414,GO:0009642,GO:0009737,GO:0044255
AT1G70410|BCA4|GO:0005737,GO:0008270,GO:0009507,GO:0009507,GO:0015976,GO:0009941,GO:0009941,GO:0005886,GO:0004089,GO:0005886,GO:0010037,GO:0010119,GO:2000122,GO:0005829,GO:0005515,GO:0005739
AT1G15920|CAF1h|GO:0000932,GO:0004535,GO:0004535,GO:0005634,GO:0005634,GO:0030014,GO:0030015,GO:0043928,GO:0005515
AT4G39690|MIC60|GO:0005739,GO:0042407,GO:0061617,GO:0005739,GO:0005739,GO:0005739,GO:0005515,GO:0005515,GO:0005743,GO:0016036,GO:0032368,GO:0097035,GO:0098800,GO:1901612,GO:0005886,GO:0005743,GO:0061617
AT1G16250|AT1G16250|GO:0003674,GO:0005737,GO:0005737,GO:0050793
AT2G39960|AT2G39960|GO:0003674,GO:0005634,GO:0005787,GO:0005787,GO:0006465,GO:0006465,GO:0045047,GO:0005783,GO:0005783
AT5G15330|AT5G15330|GO:0003674,GO:0005634,GO:0005634,GO:0016036,GO:0016036,GO:0005634,GO:0005829,GO:0055062
AT2G21380|Kin7.2|GO:0003777,GO:0003777,GO:0005871,GO:0005874,GO:0007018,GO:0007018,GO:0008017,GO:0008017,GO:0009507,GO:0009507,GO:0016887
AT4G09060|AT4G09060|GO:0005737,GO:0005515,GO:0005515,GO:0005515,GO:0003002,GO:0019219,GO:0048609
AT1G58070|WAL|GO:0005634,GO:0005829,GO:0009903,GO:0009904,GO:0005886,GO:0051015
AT3G14415|GOX2|GO:0003973,GO:0005777,GO:0009854,GO:0010181,GO:0005634,GO:0000325,GO:0005777,GO:0005777,GO:0009507,GO:0048046,GO:0009570,GO:0042742,GO:0050665,GO:0005829,GO:0010494,GO:0003729
AT2G29360|AT2G29360|GO:0003674,GO:0005739,GO:0044271
AT5G43380|TOPP6|GO:0004722,GO:0005634,GO:0005737,GO:0005737,GO:0005739,GO:0005739,GO:0017018,GO:0009414,GO:0009416,GO:0048367,GO:0004722,GO:0006470
AT5G50350|AT5G50350|GO:0003674,GO:0005634,GO:0006979
AT1G77210|STP14|GO:0009507,GO:0009507,GO:0009507,GO:0015144,GO:0015145,GO:0015749,GO:0005354,GO:0005886,GO:0009416,GO:0016053,GO:0019752,GO:1901565
AT4G01480|PPa5|GO:0000287,GO:0004427,GO:0005737,GO:0005737,GO:0005829,GO:0006796,GO:0006796,GO:0004427,GO:0005829,GO:0005654,GO:0005829,GO:0008610,GO:0009611,GO:0009888,GO:0010015,GO:0030154,GO:0044255,GO:0044272,GO:0048364,GO:0048589,GO:0071695
AT1G55740|SIP1|GO:0005737,GO:0047274,GO:0010015
AT4G18040|EIF4E|GO:0000339,GO:0000340,GO:0003743,GO:0005634,GO:0005737,GO:0005845,GO:0006413,GO:0016281,GO:0005515,GO:0005634,GO:0005730,GO:0005737,GO:0000932,GO:0010494,GO:0005829,GO:0005515,GO:0009615
AT1G07840|AT1G07840|GO:0000462,GO:0003674,GO:0005730,GO:0032040
AT1G72170|AT1G72170|GO:0003674,GO:0005634,GO:0005739,GO:0008150,GO:0061617,GO:0005739,GO:0005739,GO:0005739
AT5G53030|AT5G53030|GO:0003674,GO:0005634,GO:0009414,GO:0009639,GO:0009737
AT5G67530|PUB49|GO:0000209,GO:0003755,GO:0004842,GO:0005634,GO:0006457,GO:0016567,GO:0061630,GO:0071013,GO:0006355,GO:0009416,GO:0009908,GO:0018205,GO:0031399,GO:0036211,GO:0048367,GO:0048581,GO:0050793,GO:0070646
AT4G28190|ULT1|GO:0005634,GO:0005829,GO:0010022,GO:0010080,GO:0010081,GO:0005634,GO:0005829,GO:0009910,GO:0010582,GO:0009909,GO:0040029,GO:1901000,GO:0005515
AT1G70910|DEP|GO:0005634,GO:0016567,GO:0016740,GO:0010162
AT2G37040|PAL1|GO:0005737,GO:0009699,GO:0009800,GO:0045548,GO:0045548,GO:0006979,GO:0009555,GO:0009819,GO:0010224,GO:0045548,GO:0046244,GO:0046274,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0006952,GO:0006952,GO:0009611,GO:0045548
AT3G11590|AT3G11590|GO:0003674,GO:0005634,GO:0000902,GO:0006396,GO:0006996,GO:0009059,GO:0009826,GO:0009832,GO:0016070,GO:0016192,GO:0030154,GO:0048588,GO:0051128,GO:0051641,GO:1901135
AT1G16500|AT1G16500|GO:0003674,GO:0005634,GO:0006576,GO:0006996,GO:0009059,GO:0009611,GO:0019438,GO:0033993,GO:0042546,GO:0044085,GO:0044272,GO:0044550,GO:0046394,GO:0071669,GO:1901362,GO:1901566,GO:1901605
AT2G20900|DGK5|GO:0004143,GO:0005575,GO:0007205,GO:0009266,GO:0009651,GO:0009738,GO:0009893,GO:0009966,GO:0010035,GO:0031347,GO:0042742,GO:0050832,GO:0051246,GO:0071215,GO:0080090
AT3G20970|NFU4|GO:0005506,GO:0005506,GO:0005739,GO:0016226,GO:0016226,GO:0051536,GO:0051539,GO:0097428,GO:0005198,GO:0005739,GO:0016226,GO:0005739,GO:0016226,GO:0005829
AT1G08060|AT1G08060|GO:0005634,GO:0005634,GO:0005634,GO:0031507,GO:0005634,GO:0032259,GO:0042802,GO:0042803,GO:0042803,GO:0045814,GO:0060966,GO:0032183,GO:0032183,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0042803,GO:0060966,GO:0042742,GO:0045814,GO:0005515
AT3G23050|IAA7|GO:0005634,GO:0005634,GO:0005634,GO:0006355,GO:0003700,GO:0005515,GO:0005515,GO:0009733,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0009611,GO:0009753,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0009630,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0009414
AT1G70100|AT1G70100|GO:0003674,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0040007
AT5G53470|ACBP1|GO:0000062,GO:0005737,GO:0005886,GO:0006869,GO:0009505,GO:0010288,GO:0010288,GO:0032791,GO:0006629,GO:0009409,GO:0070300,GO:0005515,GO:0005515,GO:0005886,GO:0006629,GO:0008289,GO:0009737,GO:0010029,GO:0010162,GO:1900140,GO:0005515,GO:0005515,GO:0005783,GO:0048316,GO:0055089,GO:0055092,GO:0009536,GO:0005515,GO:0005515,GO:0005783,GO:0055089,GO:0055092,GO:0000062
AT3G12110|ACT11|GO:0005737,GO:0030036,GO:0005739,GO:0009570,GO:0009941,GO:0009506,GO:0005829,GO:0005200,GO:0005856
AT3G58450|USP|GO:0003674,GO:0005634,GO:0005634,GO:0009737
AT3G26340|AT3G26340|GO:0004175,GO:0005634,GO:0005634,GO:0010498,GO:0019774,GO:0019774,GO:0051603,GO:0000502,GO:0005829,GO:0005829
AT3G01570|AT3G01570|GO:0003674,GO:0010344,GO:0012511,GO:0012511,GO:0019915,GO:0050826
AT5G39400|PTEN1|GO:0004725,GO:0005829,GO:0016314,GO:0016314,GO:0046856,GO:0004725,GO:0009555,GO:0016311,GO:0016791,GO:0046856,GO:0052866
AT4G34700|CIB22|GO:0003674,GO:0005739,GO:0005747,GO:0006120,GO:0009853,GO:0031966,GO:0045271,GO:0000325,GO:0005739,GO:0005975,GO:0005739,GO:0005886
AT5G06060|AT5G06060|GO:0003674,GO:0005886,GO:0016070,GO:0018130,GO:0044271,GO:1901362
AT2G42790|CSY3|GO:0004108,GO:0005739,GO:0005759,GO:0005975,GO:0006099,GO:0006099,GO:0004108,GO:0005777,GO:0006635,GO:0005777,GO:0005777,GO:0005829,GO:0005829
AT2G47130|SDR3|GO:0003674,GO:0005737,GO:0009688,GO:0042742
AT2G38185|APD1|GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005768,GO:0007049,GO:0009705,GO:0016567,GO:0016567,GO:0061630,GO:0000278,GO:0000278,GO:0005768,GO:0009555,GO:0009705
AT4G23670|AT4G23670|GO:0003674,GO:0006952,GO:0000325,GO:0005507,GO:0046686,GO:0005829,GO:0005829,GO:0010494
AT1G77550|AT1G77550|GO:0003674,GO:0005737,GO:0036211,GO:0005829,GO:0048316,GO:0048367
AT5G03850|eS28y|GO:0005737,GO:0006412,GO:0005886,GO:0009505,GO:0022627,GO:0005829,GO:0005794,GO:0005886,GO:0003729
AT3G53350|RIP3|GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005576,GO:0005634,GO:0005874,GO:0009664,GO:0043622,GO:0005515
AT1G51580|AtKH4|GO:0003729,GO:0005634,GO:0005737,GO:0010468
AT1G15385|AT1G15385|GO:0003674,GO:0005634,GO:0001666,GO:0048589,GO:0050832
AT2G19080|AT2G19080|GO:0001401,GO:0005634,GO:0005737,GO:0005739,GO:0005741,GO:0006626,GO:0005739,GO:0005739,GO:0005743,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005741,GO:0006626,GO:0005739,GO:0005739,GO:0005515
AT5G58240|FHIT|GO:0005737,GO:0008150,GO:0009507,GO:0047710,GO:0043530,GO:0047627,GO:0047352
AT1G35210|AT1G35210|GO:0003674,GO:0005739,GO:0010224
AT4G26550|AT4G26550|GO:0003674,GO:0005886,GO:0016192,GO:0005768,GO:0005794,GO:0005802,GO:0005794,GO:0000902,GO:0009059,GO:0009751,GO:0009856,GO:0016049,GO:0016192,GO:0019538,GO:0031347,GO:0050832,GO:0051641
AT1G01510|AN|GO:0003714,GO:0009507,GO:0016616,GO:0051287,GO:0010091,GO:0000226,GO:0005515,GO:0008360,GO:0042802,GO:0042803,GO:0042802,GO:0008360,GO:0010482,GO:0031129,GO:0045604,GO:0048444,GO:0048530,GO:2000039,GO:0042802,GO:0005802,GO:0006970,GO:0009651,GO:0010494,GO:0034063,GO:0005515,GO:0005829,GO:0007097,GO:0019900,GO:0043621,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005874,GO:0048826,GO:0009965,GO:0042814
AT2G24550|AT2G24550|GO:0003674,GO:0005634,GO:0005634,GO:0045893,GO:0006979,GO:0046686
AT5G62070|IQD23|GO:0003674,GO:0005730,GO:0005856,GO:0051592
AT2G26210|AT2G26210|GO:0003674,GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0005777,GO:0044248,GO:1901565
AT3G17420|GPK1|GO:0004674,GO:0005886,GO:0009514,GO:0009506,GO:0009059,GO:0009414,GO:0009867,GO:0010015,GO:0014070,GO:0019438,GO:0019760,GO:0030154,GO:0042546,GO:0044550,GO:0065008,GO:0090558,GO:0098542,GO:1901362
AT4G19810|ChiC|GO:0004568,GO:0005576,GO:0005576,GO:0005576,GO:0006032,GO:0006032,GO:0008061,GO:0008061,GO:0009505,GO:0006032,GO:0008843,GO:0009651,GO:0009737,GO:0009753,GO:0035885,GO:0004568,GO:0099503
AT1G49760|PAB8|GO:0003730,GO:0003743,GO:0005634,GO:0005737,GO:0005737,GO:0005829,GO:0008143,GO:0008266,GO:1990904,GO:0005515,GO:0005829,GO:0003729,GO:0005634,GO:0010494,GO:0003729,GO:0009793,GO:0016053,GO:0016070,GO:0019752
AT4G39900|AT4G39900|GO:0003674,GO:0005634,GO:0019538,GO:0048367,GO:0048827,GO:0048869,GO:0050793,GO:1903046
AT3G58500|PP2A-4|GO:0000278,GO:0004722,GO:0005634,GO:0005737,GO:0005829,GO:0017018,GO:0005634,GO:0005730,GO:0005737,GO:0005634,GO:0005737,GO:0005515,GO:0000159,GO:0006470,GO:0006470
AT1G67865|AT1G67865|GO:0003674,GO:0005575,GO:0050832
AT5G45300|AT5G45300|GO:0005576,GO:0005576,GO:0005576,GO:0016161,GO:0102229,GO:0003700,GO:0005634,GO:0016161,GO:0048831,GO:0005515
AT4G14465|AHL20|GO:0003680,GO:0003680,GO:0003700,GO:0005634,GO:0042742,GO:0045824,GO:1900425,GO:0005515,GO:0043621,GO:2000028
AT1G77380|AAP3|GO:0003333,GO:0015171,GO:0015174,GO:0015802,GO:0016020,GO:0015802,GO:0006952,GO:0003333,GO:0015171
AT3G18380|SHH2|GO:0003677,GO:0003682,GO:0005634,GO:0005634,GO:0005634,GO:0006259,GO:0007049,GO:0009416,GO:0009793,GO:0009909,GO:0010228,GO:0010468,GO:0018205,GO:0019219,GO:0048507,GO:0051171,GO:0051301,GO:0080090
AT1G09140|SR30|GO:0000398,GO:0003723,GO:0005634,GO:0005634,GO:0005634,GO:0016607,GO:0005515,GO:0005634,GO:0005829
AT1G21000|PLATZ1|GO:0003674,GO:0005739,GO:0005739,GO:0006796,GO:0009414,GO:0009611,GO:0009617,GO:0009620,GO:0009651,GO:0009723,GO:0009737,GO:0009755,GO:0019538,GO:0044248,GO:0045893,GO:0090693,GO:1901361,GO:1901565
AT2G20270|GrxS12|GO:0005737,GO:0009507,GO:0009507,GO:0015038,GO:0034599,GO:0009570,GO:0009507,GO:0009570,GO:0009507,GO:0005739
AT3G63130|RANGAP1|GO:0005634,GO:0005634,GO:0005635,GO:0006606,GO:0009504,GO:0005515,GO:0005635,GO:0009504,GO:0005515,GO:0000911,GO:0005515,GO:0005515,GO:0032153,GO:0005635,GO:0005829
AT3G05935|AT3G05935|GO:0003674,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0009416
AT3G54220|SCR|GO:0003700,GO:0005634,GO:0005634,GO:0006355,GO:0008356,GO:0009630,GO:0009956,GO:0043565,GO:0048366,GO:0051457,GO:0090610,GO:0009630,GO:0009956,GO:0003700,GO:0005634,GO:0005515,GO:0005515,GO:0042803,GO:0043565,GO:0051457,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0048366,GO:0090610,GO:0003700,GO:0005634,GO:0008356,GO:0048364,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0045454,GO:0003700,GO:0008356
AT5G01820|SR1|GO:0004674,GO:0004674,GO:0005634,GO:0006468,GO:0007165,GO:0007165,GO:0005515,GO:0005515,GO:0005515,GO:0000325,GO:0009506,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0006979,GO:0009408,GO:0009409,GO:0009414,GO:0009651,GO:0009737,GO:0009749,GO:0019900,GO:0019900,GO:0005515,GO:0005515,GO:0005515
AT1G31460|AT1G31460|GO:0003674,GO:0005634,GO:0008150
AT5G23750|AT5G23750|GO:0005634,GO:0005634,GO:0009507,GO:0005515,GO:0009651,GO:0010555,GO:0009536,GO:0005515
AT5G11650|MAGL13|GO:0009507,GO:0009507,GO:0016020,GO:0016298,GO:0005783,GO:0005794,GO:0006970,GO:0009409,GO:0009414,GO:0009611,GO:0009626,GO:0009639,GO:0009651,GO:0009737,GO:0009753,GO:0009755,GO:0014070,GO:0019538,GO:0031347,GO:0036211,GO:0042742,GO:0050832,GO:0071396,GO:1901565,GO:1901701
AT3G53260|PAL2|GO:0005737,GO:0009800,GO:0045548,GO:0006559,GO:0006559,GO:0006979,GO:0005515,GO:0005515,GO:0005515,GO:0006952,GO:0009611,GO:0009699,GO:0045548,GO:0045548
AT5G67620|AT5G67620|GO:0003674,GO:0005737,GO:0005874,GO:0009620
AT1G25420|ISTL2|GO:0003674,GO:0005739,GO:0008104,GO:0015031
AT5G13260|AT5G13260|GO:0000911,GO:0003674,GO:0005737,GO:0009059,GO:0010468,GO:0016070
AT1G54170|CID3|GO:0003723,GO:0003729,GO:0005634,GO:0010494,GO:0034063
AT4G23920|UGE2|GO:0003723,GO:0005829,GO:0006012,GO:0006364,GO:0003978,GO:0003978,GO:0005829,GO:0046983,GO:0003978,GO:0042546,GO:1901149
AT5G60340|AAK6|GO:0004017,GO:0005524,GO:0005634,GO:0005634,GO:0005737,GO:0004017,GO:0004017,GO:0005515,GO:0005634,GO:0005634,GO:0009826,GO:0080186
AT2G41970|MRI|GO:0004713,GO:0005634,GO:0005737,GO:0005886,GO:0009860,GO:0048768,GO:0005515,GO:0016310
AT3G01050|MUB1|GO:0003674,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0051171,GO:0080090
AT5G03970|AT5G03970|GO:0005575,GO:0005515,GO:0005515,GO:0005515,GO:0006259,GO:0009793,GO:0009892,GO:0010228,GO:0010605,GO:0019219,GO:0051254
AT5G43830|AT5G43830|GO:0009507,GO:0005515,GO:0005829,GO:0009536,GO:0009059,GO:0018130,GO:0044271,GO:0051641
AT2G42810|PP5|GO:0004722,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005829,GO:0017018,GO:0005634,GO:0006913,GO:0004722,GO:0005634,GO:0005635,GO:0005737,GO:0005789,GO:0004721,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0010017,GO:0009506,GO:0010019,GO:0046906,GO:1902325,GO:0005829
AT4G14540|NF-YB3|GO:0000978,GO:0000981,GO:0001228,GO:0005634,GO:0006357,GO:0016602,GO:0016602,GO:0043565,GO:0046982,GO:0003700,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0009408,GO:0009408,GO:0009414,GO:0045893,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005829,GO:0009408,GO:0009414,GO:0005515
AT2G45010|AT2G45010|GO:0003674,GO:0005634,GO:0005634,GO:0033993,GO:0043170
AT4G34460|AGB1|GO:0005737,GO:0005834,GO:0007186,GO:0030159,GO:0005515,GO:0005834,GO:0005515,GO:0003924,GO:0005834,GO:0010154,GO:1905392,GO:0072593,GO:0050832,GO:0009867,GO:0050832,GO:0005737,GO:0005834,GO:0005886,GO:0005783,GO:0030968,GO:0005515,GO:0080008,GO:0005515,GO:0005515,GO:0009723,GO:0048364,GO:2000280,GO:0009845,GO:0048527,GO:0050832,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0009991,GO:0005515,GO:0005886,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0010118
AT5G19480|MED19B|GO:0003712,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0006357,GO:0008134,GO:0016592,GO:0016592,GO:0045944
AT5G06270|GIR1|GO:0005634,GO:0005634,GO:0005515,GO:0080147,GO:0005515,GO:0045892
AT1G34320|PSI1|GO:0003674,GO:0009507,GO:0009507,GO:0007165,GO:0009059,GO:0009908,GO:0010468,GO:0010605,GO:0016070,GO:0031347,GO:0040007,GO:0048507,GO:0048827,GO:0051171,GO:0098542
AT1G45145|TRX5|GO:0005737,GO:0006979,GO:0010188,GO:0050832,GO:0005886,GO:0009506,GO:0005886,GO:0050832,GO:0005829,GO:0005634,GO:0010494,GO:0005829,GO:0016671
AT2G27960|CKS1|GO:0000307,GO:0005634,GO:0007346,GO:0016538,GO:0019005,GO:0019901,GO:0042393,GO:0043130,GO:0061575,GO:0000278,GO:0042023,GO:0042023,GO:0051726,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005737,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005777,GO:0005515,GO:0005515
AT5G58750|PRISE|GO:0003674,GO:0005575,GO:0002376,GO:0008219,GO:0009888,GO:0030154,GO:0050832
AT3G56490|HIT3|GO:0005576,GO:0005737,GO:0006790,GO:0009150,GO:0047627,GO:0005886,GO:0005777,GO:0006790,GO:0009150,GO:0047627,GO:0005777,GO:0005829,GO:0099503,GO:0005829
AT3G47120|GDS1|GO:0000398,GO:0000398,GO:0005634,GO:0005686,GO:0005737,GO:0071011,GO:0000976,GO:0005515,GO:0016607
